text,text_length,sentiment_polarity,emotion_intensity,positive_ratio,negative_ratio,valence,energy,danceability,tempo,loudness,acousticness,instrumentalness,speechiness,liveness,emotion_label
"别离没有对错 要走也解释不多
现代说永远已经很傻随着那一宵去火花已消逝
不可能付出一生那么多
情尽时就要放过 我怎会想穿心窝
若是厌弃了再不蹉跎如共你分开应有机会再爱一个
不可能付出一生空虚过你我情如路半经过
深知道再爱痛苦必多
愿你可轻轻松松放低我
剩了些开心的追忆送走我
皆因了解之后认清楚
离别时笑笑明辰剩我一个
潇洒里也会记起当初
若你的心中孤单再找我
若你的心窝中空虚再找我
不必痛苦当忆起我别离没有对错 要走也解释不多
现代说永远已经很傻随着那一宵去火花已消逝
不可能付出一生那么多
情尽时就要放过 我怎会想穿心窝
若是厌弃了再不蹉跎
如共你分开应有机会再爱一个
不可能付出一生空虚过你我情如路半经过
深知道再爱痛苦必多
愿你可轻轻松松放低我
剩了些开心的追忆送走我
皆因了解之后认清楚
离别时笑笑明辰剩我一个
潇洒里也会记起当初若你的心中孤单再找我
若你的心窝中空虚再找我
不必痛苦当忆起我你我情如路半经过
深知道再爱痛苦必多
愿你可轻轻松松放低我
剩了些开心的追忆送走我
皆因了解之后认清楚
离别时笑笑明辰剩我一个
潇洒里也会记起当初
若你的心中孤单再找我
若你的心窝中空虚再找我
不必痛苦当忆起我",507,-0.0413793103448275,0.0827586206896551,0.0206896551724137,0.0620689655172413,0.335,0.885,0.587,131.89,-5.853,0.00287,0.0071,0.398,0.185,sad
"曾经真的以为人生就这样了
平静的心拒绝再有浪潮
斩了千次的情丝却断不了
百转千折它将我围绕有人问我你究竟是哪里好
这么多年我还忘不了
春风再美也比不上你的笑
没见过你的人不会明了是鬼迷了心窍也好
是前世的姻缘也好
然而这一切已不再重要
如果你能够重回我怀抱是命运的安排也好
是你存心的捉弄也好
然而这一切已不再重要
我愿意随你到天涯海角虽然岁月总是匆匆的催人老
虽然情爱总是让人烦恼
虽然未来如何不能知道
现在说再见会不会太早曾经真的以为人生就这样了
平静的心拒绝再有浪潮
斩了千次的情丝却断不了
百转千折它将我围绕有人问我你究竟是哪里好
这么多年我还忘不了
春风再美也比不上你的笑
没见过你的人不会明了是鬼迷了心窍也好
是前世的姻缘也好
然而这一切已不再重要
如果你能够重回我怀抱是命运的安排也好
是你存心的捉弄也好
然而这一切已不再重要
我愿意随你到天涯海角虽然岁月总是匆匆的催人老
虽然情爱总是让人烦恼
虽然未来如何不能知道
现在说再见会不会太早",426,-0.0144927536231884,0.0144927536231884,0.0,0.0144927536231884,0.0679,0.628,0.849,123.995,-5.351,0.266,0.085,0.0597,0.0958,sad
"女期望你转身
与我相厮守
辗转错
错了未愿放手
缘尽我早知
却也等候只因你
冷暖自愿尝透
男对你的爱心
亦已看得透
但我知此刻
美梦不会久
缘份太感伤
盼你多见谅
不相见免却日后惆怅
女长夜冷冰冰
每次温暖后
痴痴爱
我拒绝任你走
明白你处境
我也得接受
不可说
再见你亦是朋友
男看你心痛苦
没法去补救
若再不归家
找不到借口
凝望你眼睛
有更深感受
痴痴意
放弃亦未能够
女宁愿我委屈
决意不退后
真的爱
我两静候已久
期望再期望
这里一个梦
不消散
永远坠入迷惘
合你我皆痛苦
没法爱得够
密意低低斟
饮千盅美酒
唯愿我你留下
爱你千千个晚上留下
轻抚你我百遍亦未曾够
唯愿我你留下
爱你千千个晚上留下
轻抚你我百遍亦未曾够
唯愿我你留下
爱你千千个晚上留下
轻抚你我百遍亦未曾够
唯愿我你留下
爱你千千个晚上留下",360,-0.0101010101010101,0.0303030303030303,0.0101010101010101,0.0202020202020202,0.355,0.656,0.428,79.648,-3.712,0.0751,0.181,0.075,0.15,sad
"要怎么挽救沉溺的心
怪就怪自己讲不听
成瘾的脑子里都是欢愉记忆
过度依赖有快感的你怎会染上对爱的瘾
你离去我反应不及
失眠沮丧怕冷我撑不住受罪想大力吸你的香味
指甲掐进你的肉
戒断症状多么难受
难受 想你就发作想大力吸你的香味
把你打进你的我
原来一沾了你之后
我要 经历那么多要怎么挽救沉溺的心
怪就怪自己太自信
成瘾的身体里都是残留的蜜
强烈渴望高剂量的你怎会染上对爱的瘾
你离去我反应不及
焦虑颤抖恐慌我止不住幻觉想大力吸你的香味
指甲掐进你的肉
戒断症状多么难受
难受 想你就发作想大力吸你的香味
把你打进你的我
原来一沾了你之后
我要 经历那么多跟着你让自己走丢
没了你 整个世界不再有趣
跟着你是唯一要求
戒了你 说得简单哪那么容易想大力吸你的香味
指甲掐进你的肉
戒断症状多么难受
难受 想你就发作想大力吸你的香味
把你打进你的我
原来一沾了你之后
我要 经历那么多我要你
快给我
再给我
更多",404,-0.009090909090909,0.009090909090909,0.0,0.009090909090909,0.0392,0.223,0.582,80.093,-11.915,0.766,0.954,0.0688,0.0658,sad
"亲爱的你 是否记得自己曾是怎样的少女
是否记得自己曾是多么羞涩多么纤细
什么时候开始收集寂寞的诗句
什么时候开始用日记细细编织你的忧郁
什么时候开始陷入琼瑶设下的陷阱
什么时候决定今生只有一支恋曲
你像一朵静静的睡莲
认真等待别人来获取芳心亲爱的你 是否记得曾经迷恋哪一个明星
是否记得为何初吻之后你会如此哭泣
什么时候开始他带走你所有的心情
什么时候开始放弃成为一个伟大的女性
什么事情什么人改变了你的命运
什么事情什么人使你成为现在的你
你默默不语的过去
却是我最深沈的歎息啦……你默默不语的过去
却是我最深沈的歎息亲爱的你 何时开始变得如此迷人而无情
何时懂得用化妆品和善变来伪装自己
何时懂得用美貌来换取想要的东西
何时开始用投资报酬率来计算你的爱情
何时开始梦想对你已经毫无意义
何时开始生活只是单纯生存问题
即使你见到令你动心的身影
依然带着冷漠的表情亲爱的你 是否记得想要成为怎样的母亲
想要如何告诉子女关于你的那段过去
什么时候开始隐瞒自己的年龄
什么时候开始不堪回首却又喜欢回忆
什么事情什么人改变了你的命运
什么事情什么人使你成为现在的你
你默默不语的过去
却是我最深沈的歎息什么事情什么人改变了你的命运
什么事情什么人使你成为现在的你
你默默不语的过去
却是我最深沈的歎息啦……",550,-0.0051282051282051,0.0256410256410256,0.0102564102564102,0.0153846153846153,0.375,0.572,0.69,111.919,-6.131,0.0457,0.0,0.0264,0.0969,sad
"仿佛如同一场梦
我们如此短暂地相逢
你像一阵春风轻轻柔柔吹入我心中
而今何处是你往日的笑容
记忆中那样熟悉的笑容你可
知道我爱你想你怨你念你深情永不变
难道你不曾回头想想昨日的誓言
就算你留恋开放在水中娇艳的水仙
别忘了山谷里寂寞的角落里野百合也有春天啦啦啦啦",130,-0.0232558139534883,0.0232558139534883,0.0,0.0232558139534883,0.399,0.618,0.552,132.765,-6.757,0.42,0.0,0.32,0.109,sad
"剧情不需要太多
足够曲折的 一辈子一个就够
你曾经让我心痛 让我孤单 也让我痛彻泪流
这一刻 请还给我自由
遗憾不必说太多
你就让沉默支撑我的洒脱
我说服自己放手 就是希望看见你坚决的走
这一刻 你真没有回头忘记我爱你的眼眸
忘记我悲伤的挽留
忘记我所有一切 曾经和你一起编织的梦忘记我幸福的笑容
忘记我憔悴的寂寞
记得从前那时候 记得现在这时候
不过是有个人擦身而过遗憾不必说太多
你就让沉默支撑我的洒脱
我说服自己放手 就是希望看见你坚决的走
这一刻 你真没有回头忘记我爱你的眼眸
忘记我悲伤的挽留
忘记我所有一切 曾经和你一起编织的梦忘记我幸福的笑容
忘记我憔悴的寂寞
记得从前那时候 记得现在这时候
不过是有个人擦身而过忘记我忘记我爱你的眼眸
忘记我悲伤的挽留
忘记我所有一切 曾经和你一起编织的梦忘记我幸福的笑容
忘记我憔悴的寂寞
记得从前那时候 记得现在这时候
不过是有个人擦身而过记得从前那时候 记得现在这时候
不过是有个人擦身而过",423,-0.0142857142857142,0.0857142857142857,0.0357142857142857,0.05,0.142,0.524,0.86,114.946,-4.698,0.578,0.96,0.0729,0.0993,sad
"你说的大道理我听不懂
你说的大道理我听不懂
诶诶诶咦诶
诶诶诶咦诶
你说的大道理我听不懂
不要继续喋喋不休
我知道你在幻想什么
你猜我点头还是摇头？
当我还是小女孩时候
总是很想被牵手
可是面对世界莫测变换
让我有信心跟随你出走
我在问自己是否要放弃
现在放弃有点可惜
你的坚定再多一点
或许我会欣然接受
你说的大道理我听不懂
不要继续喋喋不休
我知道你在想什么
你猜我点头还是摇头？
诶诶诶咦诶
诶诶诶咦诶
电话旁守候
无辜皱眉头
怎么好像错都是我让你那么难受
不要摊手
做什么要
找理由没理由（爱不是一场足球）
当我还是小女孩时候
总是很想被牵手
可是面对世界莫测变换
让我有信心跟随你出走
我在问自己是否要放弃
现在放弃有点可惜
你的坚定再多一点
或许我会欣然接受
你说的大道理我听不懂
不要继续喋喋不休
我知道你在想什么
你猜我点头还是摇头？
照片里生气的我
有一点的发愁
拍照的你
有点无聊
哄哄我挽留
你说的大道理我听不懂
不要继续喋喋不休
你说的大道理我听不懂
不要继续喋喋不休
你说的大道理",453,-0.0082644628099173,0.0082644628099173,0.0,0.0082644628099173,0.301,0.681,0.773,79.953,-5.408,0.746,0.0,0.0558,0.0606,sad
"流露诱惑微笑
留住这刹那欢乐
情动了在狂叫
随着这跳舞音乐
迷痴痴的眼神
溜进拥抱你的烟幕
扑进梦幻疯癫的爱火
伤心的我 似醉扮傻
其实我心中心中不好过
谁愿活像游魂
孤单飘浮像吹熄的火
伤心的我
爱你如何
从未真的真的开心过
我只知需要你
谁是最傻
情愿再受折磨
默默望你 望望自已
爱你却不
不可亲近
默默望你
望望自已
这个痛苦 伤心的人",172,-0.0576923076923076,0.1538461538461538,0.0384615384615384,0.0961538461538461,0.187,0.78,0.523,128.003,-3.378,0.0376,0.0,0.0748,0.0751,sad
"窗 在你心灵边缘
窗 在你视线后面
你打开那一扇窗
就会看到那样的风景
你爱上那一个人
就会有这样那样的命运窗 在你心灵边缘
窗 在你视线后面
你打开那一扇窗
就会看到那样的风景
你爱上那一个人
就会有这样那样的命运窗 在你心灵边缘
窗 在你视线后面
你打开那一扇窗
就会看到那样的风景
你爱上那一个人
就会有这样那样的命运窗 在你心灵边缘
窗 在你视线后面
你打开那一扇窗
就会看到那样的风景
你爱上那一个人
就会有这样那样的命运窗
窗（独白）
那个时候常常莫名其妙的郁闷
住的地方是一个画室楼上斜顶的小阁楼
很小，不到两坪大
光线很暗，只有一个小小的灯泡
生活条件一直都很差，
而且夏天会热得让你快疯掉
它唯一有点意思的东西是它有一扇破窗
上面画满了油画，
听说是以前住在这边那个穷画家的画
感觉很破碎、很诡异、很狂乱
好像随时都会飞离这个小房间一样
我在那儿住了我大学时代最苦闷的一年半
我常常一个人在孤独的雨夜
躺在床上，看着那扇窗
想着以前那个画家，想着他的苦闷
想着他在窗上画画的那个神情，
也想着自己。",458,-0.0078740157480314,0.0078740157480314,0.0,0.0078740157480314,0.33,0.93,0.399,92.804,-4.647,6.76e-06,0.0927,0.0435,0.318,sad
"冬夜里吹来一阵春风
心底死水起了波动
虽然那温暖片刻无踪
谁能忘却了失去的梦
你为我留下一篇春的诗
却教我年年寂寞度春时
直到我做新娘的日子
才开始不提你的名字
可是命运偏好作弄
又使我俩无意间相逢
我们只淡淡的招呼一声
多少的甜蜜辛酸
失望苦痛
尽在不言你为我留下一篇春的诗
却教我年年寂寞度春时
直到我做新娘的日子
才开始不提你的名字
可是命运偏好作弄
又使我俩无意间相逢
我们只淡淡的招呼一声
多少的甜蜜辛酸
失望苦痛
尽在不言",217,-0.0151515151515151,0.106060606060606,0.0454545454545454,0.0606060606060606,0.325,0.957,0.458,97.919,-3.82,7.9e-05,0.879,0.0569,0.363,sad
"如果你可以
躲进我梦里
贪恋的少女
娇艳了红晕
宇宙里都湿透了
我们都好幽默
宇宙里都湿透了
我们都一样快乐
只是我们都好寂寞
只是我们都好寂寞
只是我们都好寂寞
只是我们都 我们都好寂寞
只是我们都是和自己一起相处的人",110,-0.0857142857142857,0.1428571428571428,0.0285714285714285,0.1142857142857142,0.382,0.941,0.381,120.533,-4.91,5.08e-05,0.523,0.0624,0.0708,sad
"你要保重没有我陪你
寒冷夜里我会担心
照顾自己不能再宠你
我苦笑着面对那次别离时光过了好久
我还期待邂逅
千言万语也不够
代替我要紧紧把你相拥思念经过又再来过
无法让你也感受
像针在心头自由穿梭
你却不会懂
思念经过又再来过
你会在哪里停留
你转身的巷口
我在那等你不走时光过了好久
我还期待邂逅
千言万语也不够
代替我要紧紧把你相拥思念经过又再来过
无法让你也感受
像针在心头自由穿梭
你却不会懂
思念经过又再来过
你会在哪里停留
你转身的巷口
我就在那等你不走想让时间倒流
回到记忆源头
相遇的时候
重新来过思念经过又再来过
无法让你也感受
像针在心头自由穿梭
你却不会懂
思念经过又再来过
你会在哪里停留
你转身的巷口
我在那等你不走",320,-0.0119047619047619,0.0119047619047619,0.0,0.0119047619047619,0.113,0.515,0.738,84.988,-8.304,0.221,0.883,0.0521,0.0855,sad
"想用一杯把你灌醉
好让你能多爱我一点
暗恋的滋味你不懂这种感觉
早有人陪的你永远不会
看见你和他在我面前
证明我的爱只是愚昧
你不懂我的 那些憔悴
是你永远不曾过的体会
为你付出那种伤心你永远不了解
我又何苦勉强自己爱上你的一切
你又狠狠逼退 我的防备
静静关上门来默数我的泪
明知道让你离开他的世界不可能会
我还傻傻等到奇迹出现的那一天
直到那一天 你会发现
真正爱你的人独自守着伤悲
看见你和他在我面前
证明我的爱只是愚昧
你不懂我的 那些憔悴
是你永远不曾过的体会
明知道让你离开他的世界不可能会
我还傻傻等到奇迹出现的那一天
直到那一天 你会发现
真正爱你的人独自守着伤悲
曾经我以为我自己会后悔
不想爱得太多痴心绝对
为你落第一滴泪
为你作任何改变
也唤不回你对我的坚决
为你付出那种伤心你永远不了解
我又何苦勉强自己爱上你的一切
你又狠狠逼退 我的防备
静静关上门来默数我的泪
明知道让你离开他的世界不可能会
我还傻傻等到奇迹出现的那一天
直到那一天 你会发现
真正爱你的人独自守着伤悲
直到那一天 你会发现
真正爱你的人独自守着伤悲",473,-0.0155038759689922,0.0155038759689922,0.0,0.0155038759689922,0.101,0.423,0.793,86.971,-8.165,0.247,0.0,0.469,0.0873,sad
